Book title,Author of the book,Link to the book
Мій перший вірш написани...,Ліна Костенко,https://knigogo.com.ua/knigi/mij-pershyj-virsh-napysanyj-v-okopi/
Тут обелісків ціла рота,Ліна Костенко,https://knigogo.com.ua/knigi/tut-obeliskiv-tsila-rota/
"І я не я, і ти мені не ти",Ліна Костенко,https://knigogo.com.ua/knigi/i-ya-ne-ya-i-ty-meni-ne-ty/
Нічка тиха і темна була,Леся Українка,https://knigogo.com.ua/knigi/nichka-tyha-i-temna-bula/
Осінній день,Ліна Костенко,https://knigogo.com.ua/knigi/osinnij-den/
"Я кину все, я вірю в кіл...",Ліна Костенко,https://knigogo.com.ua/knigi/ya-kynu-vse-ya-viryu-v-kilometry/
Сумні елегії,Овідій,https://knigogo.com.ua/knigi/sumni-elegiyi/
Псалом 16,Ліна Костенко,https://knigogo.com.ua/knigi/psalom-16/
Забуті слова,Леся Українка,https://knigogo.com.ua/knigi/zabuti-slova/
"Скрізь плач, і стогін, і...",Леся Українка,https://knigogo.com.ua/knigi/skriz-plach-i-stogin-i-rydannya/
Кавказ,Михайло Лермонтов,https://knigogo.com.ua/knigi/kavkaz-lermontov/
Доктор Фаустус,Томас Манн,https://knigogo.com.ua/knigi/doktor-faustus/
Породила мене мати,Тарас Шевченко,https://knigogo.com.ua/knigi/porodyla-mene-maty/
"Погибнеш, згинеш, Україно",Тарас Шевченко,https://knigogo.com.ua/knigi/pogybnesh-zgynesh-ukrayino/
"Світе ясний, світе тихий",Тарас Шевченко,https://knigogo.com.ua/knigi/svite-yasnyj-svite-tyhyj/
"Буває, іноді старий",Тарас Шевченко,https://knigogo.com.ua/knigi/buvaye-inodi-staryj/
"Отелло, венеціанський мавр",Вільям Шекспір,https://knigogo.com.ua/knigi/otello-venetsianskyj-mavr/
Королі і капуста,О. Генрі,https://knigogo.com.ua/knigi/koroli-i-kapusta/
Сестрі,Тарас Шевченко,https://knigogo.com.ua/knigi/sestri/
Неофіти,Тарас Шевченко,https://knigogo.com.ua/knigi/neofity/
Над Дніпровою сагою,Тарас Шевченко,https://knigogo.com.ua/knigi/nad-dniprovoyu-sagoyu/
Утоптала стежечку,Тарас Шевченко,https://knigogo.com.ua/knigi/utoptala-stezhechku/
"Якби мені, мамо, намисто",Тарас Шевченко,https://knigogo.com.ua/knigi/yakby-meni-mamo-namysto/
Петрусь,Тарас Шевченко,https://knigogo.com.ua/knigi/petrus/
Скорочено Крихітка Цахес...,Ернст Теодор Амадей Гофман,https://knigogo.com.ua/knigi/skorocheno-kryhitka-tsahes/
Троє в одному човні (Як ...,Джером Клапка Джером,https://knigogo.com.ua/knigi/troye-v-odnomu-chovni/
І золотої й дорогої,Тарас Шевченко,https://knigogo.com.ua/knigi/i-zolotoyi-j-dorogoyi/
Планета людей,Антуан де Сент-Екзюпері,https://knigogo.com.ua/knigi/planeta-lyudej/
Юродивий,Тарас Шевченко,https://knigogo.com.ua/knigi/yurodyvyj/
Чи то недоля та неволя,Тарас Шевченко,https://knigogo.com.ua/knigi/chy-to-nedolya-ta-nevolya/
"Як дитиною, бувало…",Леся Українка,https://knigogo.com.ua/knigi/yak-dytynoyu-buvalo/
Осінь-маляр із палітрою ...,Максим Рильський,https://knigogo.com.ua/knigi/osin-malyar-iz-palitroyu-pyshnoyu/
Над прірвою у житі (Лове...,Джером Девід Селінджер,https://knigogo.com.ua/knigi/nad-prirvoyu-u-zhyti/
Добре торгувалось,Степан Руданський,https://knigogo.com.ua/knigi/dobre-torguvalos/
Червона рута,Володимир Івасюк,https://knigogo.com.ua/knigi/chervona-ruta/
Рукавичка,Фрідріх Шиллер,https://knigogo.com.ua/knigi/rukavychka/
Пурпурні вітрила,Олександр Грін,https://knigogo.com.ua/knigi/purpurni-vitryla/
Хокку,Мацуо Басьо,https://knigogo.com.ua/knigi/hokku/
Гайдамаки,Тарас Шевченко,https://knigogo.com.ua/knigi/gajdamaky/
Скорочено Дорогою ціною,Михайло Коцюбинський,https://knigogo.com.ua/knigi/skorocheno-dorogoyu-tsinoyu/
Пісня про рушник,Андрій Малишко,https://knigogo.com.ua/knigi/pisnya-pro-rushnyk/
Снап,Ернест Сетон-Томпсон,https://knigogo.com.ua/knigi/snap/
Майстер корабля,Юрій Яновський,https://knigogo.com.ua/knigi/majster-korablya/
Думка (Тече вода в синє ...,Тарас Шевченко,https://knigogo.com.ua/knigi/dumka/
Дикі лебеді,Ганс Христіан Андерсен,https://knigogo.com.ua/knigi/dyki-lebedi/
"Думи мої, думи мої",Тарас Шевченко,https://knigogo.com.ua/knigi/dumy-moyi-dumy-moyi/
Солом’яний бичок,No author,https://knigogo.com.ua/knigi/solom-yanyj-bychok/
Мишка,Богдан Лепкий,https://knigogo.com.ua/knigi/myshka/
Скорочено Камінний хрест,Василь Стефаник,https://knigogo.com.ua/knigi/skorocheno-kaminnyj-hrest/
По дорозі в Казку,Олександр Олесь,https://knigogo.com.ua/knigi/po-dorozi-v-kazku/
Останній з могікан,Джеймс Фенімор Купер,https://knigogo.com.ua/knigi/ostannij-z-mogikan/
Скорочено Мартин Боруля,Іван Карпенко-Карий,https://knigogo.com.ua/knigi/skorocheno-martyn-borulya/
Доля,Тарас Шевченко,https://knigogo.com.ua/knigi/dolya/
Лікар Айболить,Корній Чуковський,https://knigogo.com.ua/knigi/likar-ajbolyt/
У теплі дні збирання вин...,Максим Рильський,https://knigogo.com.ua/knigi/u-tepli-dni-zbyrannya-vynogradu/
Жар-птиця,Ірина Жиленко,https://knigogo.com.ua/knigi/zhar-ptytsya/
Нічна пісня подорожнього,Йоганн Вольфганг фон Гете,https://knigogo.com.ua/knigi/nichna-pisnya-podorozhnogo/
Скорочено Ревізор,Микола Гоголь,https://knigogo.com.ua/knigi/skorocheno-revizor/
Біла береза,Сергій Єсенін,https://knigogo.com.ua/knigi/bila-bereza/
Яйце-Райце,No author,https://knigogo.com.ua/knigi/yajtse-rajtse/
Бабка та Мурашка,Іван Крилов,https://knigogo.com.ua/knigi/babka-ta-murashka/
Скорочено Дон Кіхот (Пре...,Мігель де Сервантес,https://knigogo.com.ua/knigi/skorocheno-don-kihot/
Націоналізм,Дмитро Донцов,https://knigogo.com.ua/knigi/natsionalizm/
Щука,Леонід Глібов,https://knigogo.com.ua/knigi/shhuka/
Ой три шляхи широкії,Тарас Шевченко,https://knigogo.com.ua/knigi/oj-try-shlyahy-shyrokiyi/
Балада про мальви,Володимир Івасюк,https://knigogo.com.ua/knigi/balada-pro-malvy/
Вертатись пізно,Ігор Павлюк,https://knigogo.com.ua/knigi/vertatys-pizno/
Скорочено Я (Романтика),Микола Хвильовий,https://knigogo.com.ua/knigi/skorocheno-ya-romantyka/
Скорочено Intermezzo,Михайло Коцюбинський,https://knigogo.com.ua/knigi/skorocheno-intermezzo/
Декамерон,Джованні Боккаччо,https://knigogo.com.ua/knigi/dekameron/
Жди мене,Костянтин Симонов,https://knigogo.com.ua/knigi/zhdy-mene/
Скорочено Злочин і кара,Федір Достоєвський,https://knigogo.com.ua/knigi/skorocheno-zlochyn-i-kara/
Лихо з розуму (Горе з ро...,Олександр Грибоєдов,https://knigogo.com.ua/knigi/lyho-z-rozumu/
Свинопас,Ганс Христіан Андерсен,https://knigogo.com.ua/knigi/svynopas/
Скорочено Собор Паризько...,Віктор Гюго,https://knigogo.com.ua/knigi/skorocheno-sobor-paryzkoyi-bogomateri/
Бачиш: між трав зелених,Володимир Підпалий,https://knigogo.com.ua/knigi/bachysh-mizh-trav-zelenyh/
Скорочено Хазяїн,Іван Карпенко-Карий,https://knigogo.com.ua/knigi/skorocheno-hazyayin/
"Росли укупочці, зросли...",Тарас Шевченко,https://knigogo.com.ua/knigi/rosly-ukupochtsi-zrosly/
Федорине горе,Корній Чуковський,https://knigogo.com.ua/knigi/fedoryne-gore/
Скорочено Старий і море,Ернест Хемінгуей,https://knigogo.com.ua/knigi/skorocheno-staryj-i-more/
Мийдодір,Корній Чуковський,https://knigogo.com.ua/knigi/myjdodir/
Скорочено Мандри Гуллівера,Джонатан Свіфт,https://knigogo.com.ua/knigi/skorocheno-mandry-gullivera/
Fata Morgana,Михайло Коцюбинський,https://knigogo.com.ua/knigi/fata-morgana/
Тартюф,Жан Батист Мольєр,https://knigogo.com.ua/knigi/tartyuf/
Княжна Тараканова,Наталія Дзюбенко-Мейс,https://knigogo.com.ua/knigi/knyazhna-tarakanova/
Казка про царя Салтана,Олександр Пушкін,https://knigogo.com.ua/knigi/kazka-pro-tsarya-saltana/
Дикий ангел,Олексій Коломієць,https://knigogo.com.ua/knigi/dykyj-angel/
Зимова ніч,Борис Пастернак,https://knigogo.com.ua/knigi/zymova-nich/
Чудовий день для рибки-б...,Джером Девід Селінджер,https://knigogo.com.ua/knigi/chudovyj-den-dlya-rybky-bananky/
Пісня про собаку,Сергій Єсенін,https://knigogo.com.ua/knigi/pisnya-pro-sobaku/
Декамерон,Джованні Боккаччо,https://knigogo.com.ua/knigi/dekameron/
Всякому місту — звичай і...,Григорій Сковорода,https://knigogo.com.ua/knigi/vsyakomu-mistu-zvychaj-i-prava/
De Libertate,Григорій Сковорода,https://knigogo.com.ua/knigi/de-libertate/
Скорочено Модри Камень,Олесь Гончар,https://knigogo.com.ua/knigi/skorocheno-modry-kamen/
Чого являєшся мені…,Іван Франко,https://knigogo.com.ua/knigi/chogo-yavlyayeshsya-meni/
Дівчинка,Ігор Павлюк,https://knigogo.com.ua/knigi/divchynka/
Спляча красуня,Шарль Перро,https://knigogo.com.ua/knigi/splyacha-krasunya/
Євгеній Онєгін,Олександр Пушкін,https://knigogo.com.ua/knigi/yevgenij-onyegin/
Доля людини,Михайло Шолохов,https://knigogo.com.ua/knigi/dolya-lyudyny/
Принц і злидар,Марк Твен,https://knigogo.com.ua/knigi/prynts-i-zlydar/
Расмус-волоцюга,Астрід Ліндгрен,https://knigogo.com.ua/knigi/rasmus-volotsyuga/
Пам’яті тридцяти,Павло Тичина,https://knigogo.com.ua/knigi/pam-yati-trydtsyaty/
Запорожці у короля,Степан Руданський,https://knigogo.com.ua/knigi/zaporozhtsi-u-korolya/
На дорогу йду я в самотині,Михайло Лермонтов,https://knigogo.com.ua/knigi/na-dorogu-jdu-ya-v-samotyni/
Я не люблю,Володимир Висоцький,https://knigogo.com.ua/knigi/ya-ne-lyublyu/
Сага про Форсайтів,Джон Голсуорсі,https://knigogo.com.ua/knigi/saga-pro-forsajtiv/
Людина в футлярі,Антон Чехов,https://knigogo.com.ua/knigi/lyudyna-v-futlyari/
Альпійська балада,Василь Биков,https://knigogo.com.ua/knigi/alpijska-balada/
Ода радості,Фрідріх Шиллер,https://knigogo.com.ua/knigi/oda-radosti/
Що за птиця?,Леонід Глібов,https://knigogo.com.ua/knigi/shho-za-ptytsya/
Скорочено Собаче серце,Михайло Булгаков,https://knigogo.com.ua/knigi/skorocheno-sobache-sertse/
Місто Сонця,Томмазо Кампанелла,https://knigogo.com.ua/knigi/misto-sontsya/
Скорочено Дикі лебеді,Ганс Христіан Андерсен,https://knigogo.com.ua/knigi/skorocheno-dyki-lebedi/
Скорочено Ілля Муромець ...,No author,https://knigogo.com.ua/knigi/skorocheno-illya-muromets-i-solovej-rozbijnyk/
Пожар,Самуїл Маршак,https://knigogo.com.ua/knigi/pozhar/
Ти не любиш мене,Микола Вороний,https://knigogo.com.ua/knigi/ty-ne-lyubysh-mene/
Шельменко-денщик,Григорій Квітка-Основ’яненко,https://knigogo.com.ua/knigi/shelmenko-denshhyk/
Пісня про себе (збірка &...,Волт Вітмен,https://knigogo.com.ua/knigi/pisnya-pro-sebe/
Скорочено Мауглі,Редьярд Кіплінг,https://knigogo.com.ua/knigi/skorocheno-maugli/
Дума про братів Неазовських,Ліна Костенко,https://knigogo.com.ua/knigi/duma-pro-brativ-neazovskyh/
Пістрява стрічка,Артур Конан Дойл,https://knigogo.com.ua/knigi/pistryava-strichka/
Скорочено Джакомо Джойс,Джеймс Джойс,https://knigogo.com.ua/knigi/skorocheno-dzhakomo-dzhojs/
Скіфська одіссея,Ліна Костенко,https://knigogo.com.ua/knigi/skifska-odisseya/
Пріам у Ахілла,Гомер,https://knigogo.com.ua/knigi/priam-u-ahilla/
Берестечко,No author,https://knigogo.com.ua/knigi/berestechko/
Як Робін Гуд став розбій...,No author,https://knigogo.com.ua/knigi/yak-robin-gud-stav-rozbijnykom/
Чорнильне серце,Корнелія Функе,https://knigogo.com.ua/knigi/chornylne-sertse/
Я хочу на озеро Світязь,Ліна Костенко,https://knigogo.com.ua/knigi/ya-hochu-na-ozero-svityaz/
Сніг у Флоренції,Ліна Костенко,https://knigogo.com.ua/knigi/snig-u-florentsiyi/
Павутинка,Рюноске Акутагава,https://knigogo.com.ua/knigi/pavutynka/
Наталка-Полтавка,Іван Котляревський,https://knigogo.com.ua/knigi/natalka-poltavka/
Кайдашева сім’я,Іван Нечуй-Левицький,https://knigogo.com.ua/knigi/kajdasheva-simya/
Кобзар,Тарас Шевченко,https://knigogo.com.ua/knigi/kobzar/
Лісова пісня,Леся Українка,https://knigogo.com.ua/knigi/lisova-pisnya/
Конотопська відьма,Григорій Квітка-Основ’яненко,https://knigogo.com.ua/knigi/konotopska-vidma/
Сіроманець,Микола Вінграновський,https://knigogo.com.ua/knigi/siromanets/
Я (РОМАНТИКА),Микола Хвильовий,https://knigogo.com.ua/knigi/ya-romantyka/
Мойсей,Іван Франко,https://knigogo.com.ua/knigi/mojsej/
Чорна рада,Пантелеймон Куліш,https://knigogo.com.ua/knigi/chorna-rada/
Запах думки,Роберт Шеклі,https://knigogo.com.ua/knigi/zapah-dumky/
Сойчине крило,Іван Франко,https://knigogo.com.ua/knigi/sojchyne-krylo/
Дорогою ціною,Михайло Коцюбинський,https://knigogo.com.ua/knigi/dorogoyu-tsinoyu/
"Хіба ревуть воли, як ясл...",Панас Мирний,https://knigogo.com.ua/knigi/hiba-revut-voly-yak-yasla-povni/
Машина для здійснення ба...,Пауль Маар,https://knigogo.com.ua/knigi/mashyna-dlya-zdijsnennya-bazhan/
Давня казка,Леся Українка,https://knigogo.com.ua/knigi/davnya-kazka/
Украдене щастя,Іван Франко,https://knigogo.com.ua/knigi/ukradene-shhastya/
Неймовірні пригоди Івана...,Олександр Гаврош,https://knigogo.com.ua/knigi/nejmovirni-prygody-ivana-syly/
Сватання на Гончарівці,Григорій Квітка-Основ’яненко,https://knigogo.com.ua/knigi/svatannya-na-goncharivtsi/
Байки,Леонід Глібов,https://knigogo.com.ua/knigi/bajky/
Таємниця козацької шаблі,Зірка Мензатюк,https://knigogo.com.ua/knigi/tayemnytsya-kozatskoyi-shabli/
Хамелеон,Антон Чехов,https://knigogo.com.ua/knigi/hameleon/
Летючий корабель,No author,https://knigogo.com.ua/knigi/letyuchyj-korabel/
"Мені однаково, чи буду",Тарас Шевченко,https://knigogo.com.ua/knigi/meni-odnakovo-chy-budu/
Момент,Володимир Винниченко,https://knigogo.com.ua/knigi/moment/
"Ні, мамо, не можна нелюб...",Євген Гребінка,https://knigogo.com.ua/knigi/ni-mamo-ne-mozhna-nelyuba-lyubyt/
Скорочено Чорна рада,Пантелеймон Куліш,https://knigogo.com.ua/knigi/skorocheno-chorna-rada/
Мрії,Леся Українка,https://knigogo.com.ua/knigi/mriyi/
Скорочено Сто тисяч,Іван Карпенко-Карий,https://knigogo.com.ua/knigi/skorocheno-sto-tysyach/
Засвіт встали козаченьки,Маруся Чурай,https://knigogo.com.ua/knigi/zasvit-vstaly-kozachenky/
Так казав Заратустра,Фрідріх Ніцше,https://knigogo.com.ua/knigi/tak-kazav-zaratustra/
Скорочено Майстер корабля,Юрій Яновський,https://knigogo.com.ua/knigi/skorocheno-majster-korablya/
Коли до вас темної ночі,Галина Кирпа,https://knigogo.com.ua/knigi/koly-do-vas-temnoyi-nochi/
Неймовірні детективи (зб...,Всеволод Нестайко,https://knigogo.com.ua/knigi/nejmovirni-detektyvy-zbirka/
Крук і лисиця,Езоп,https://knigogo.com.ua/knigi/kruk-i-lysytsya/
Лебеді материнства,Василь Симоненко,https://knigogo.com.ua/knigi/lebedi-materynstva/
"Мріє, не зрадь!",Леся Українка,https://knigogo.com.ua/knigi/mriye-ne-zrad/
Казка про мертву царівну...,Олександр Пушкін,https://knigogo.com.ua/knigi/kazka-pro-mertvu-tsarivnu/
Пігмаліон,Джордж Бернард Шоу,https://knigogo.com.ua/knigi/pigmalion/
Пригоди бравого вояка Шв...,Ярослав Гашек,https://knigogo.com.ua/knigi/prygody-bravogo-voyaka-shvejka/
Собор Паризької Богоматері,Віктор Гюго,https://knigogo.com.ua/knigi/sobor-paryzkoyi-bogomateri/
"Роберт Брюс, король Шотл...",Леся Українка,https://knigogo.com.ua/knigi/robert-bryus-korol-shotlandskyj/
Ой діброво – темний гаю,Тарас Шевченко,https://knigogo.com.ua/knigi/oj-dibrovo-temnyj-gayu/
І все-таки до тебе думка...,Леся Українка,https://knigogo.com.ua/knigi/i-vse-taky-do-tebe-dumka-lyne/
Скорочено Гуси-лебеді ле...,Михайло Стельмах,https://knigogo.com.ua/knigi/skorocheno-gusy-lebedi-letyat/
Приблуда,Степан Васильович Васильченко,https://knigogo.com.ua/knigi/prybluda/
Бували войни й військові...,Тарас Шевченко,https://knigogo.com.ua/knigi/buvaly-vojny-j-vijskoviyi-svary/
Муза,Тарас Шевченко,https://knigogo.com.ua/knigi/muza-shevchenko/
Якби мені черевики,Тарас Шевченко,https://knigogo.com.ua/knigi/yakby-meni-cherevyky/
Торт у небі,Джанні Родарі,https://knigogo.com.ua/knigi/tort-u-nebi/
Сафо,Леся Українка,https://knigogo.com.ua/knigi/safo/
"Мені здається, я не знаю",Тарас Шевченко,https://knigogo.com.ua/knigi/meni-zdayetsya-ya-ne-znayu/
"Огні горять, музика грає",Тарас Шевченко,https://knigogo.com.ua/knigi/ogni-goryat-muzyka-graye/
Скорочено Дивак,Григір Тютюнник,https://knigogo.com.ua/knigi/skorocheno-dyvak/
Слава,Тарас Шевченко,https://knigogo.com.ua/knigi/slava/
"І Архімед, і Галілей",Тарас Шевченко,https://knigogo.com.ua/knigi/i-arhimed-i-galilej/
"Ой маю, маю я оченята",Тарас Шевченко,https://knigogo.com.ua/knigi/oj-mayu-mayu-ya-ochenyata/
"О люди, люди небораки",Тарас Шевченко,https://knigogo.com.ua/knigi/o-lyudy-lyudy-neboraky/
Закувала зозуленька,Тарас Шевченко,https://knigogo.com.ua/knigi/zakuvala-zozulenka/
Якось-то йдучи уночі,Тарас Шевченко,https://knigogo.com.ua/knigi/yakos-to-jduchy-unochi/
Манфред,Джордж Гордон Байрон,https://knigogo.com.ua/knigi/manfred/
Непохитний олов’ян...,Ганс Христіан Андерсен,https://knigogo.com.ua/knigi/nepohytnyj-olovyanyj-soldatyk/
Очі чорні,Євген Гребінка,https://knigogo.com.ua/knigi/ochi-chorni/
Ревізор,Микола Гоголь,https://knigogo.com.ua/knigi/revizor-gogol/
Рибалка,Петро Гулак-Артемовський,https://knigogo.com.ua/knigi/rybalka/
Полковникові ніхто не пише,Габріель Гарсіа Маркес,https://knigogo.com.ua/knigi/polkovnykovi-nihto-ne-pyshe/
Три сестри,Антон Чехов,https://knigogo.com.ua/knigi/try-sestry/
Горбоконик,Петро Єршов,https://knigogo.com.ua/knigi/gorbokonyk/
Мені тринадцятий минало,Тарас Шевченко,https://knigogo.com.ua/knigi/meni-trynadtsyatyj-mynalo/
Саламбо,Гюстав Флобер,https://knigogo.com.ua/knigi/salambo/
Іма Сумак,Ліна Костенко,https://knigogo.com.ua/knigi/ima-sumak/
Чайка на крижині,Ліна Костенко,https://knigogo.com.ua/knigi/chajka-na-kryzhyni/
Одчиняйте двері,Павло Тичина,https://knigogo.com.ua/knigi/odchynyajte-dveri/
Муха-Цокотуха,Корній Чуковський,https://knigogo.com.ua/knigi/muha-tsokotuha/
Гранатовий браслет,Олександр Купрін,https://knigogo.com.ua/knigi/granatovyj-braslet/
Казки дядечка Рімуса,Джоель Чандлер Гарріс,https://knigogo.com.ua/knigi/kazky-dyadechka-rimusa/
Забула внучка в баби чер...,Станіслав Чернілевський,https://knigogo.com.ua/knigi/zabula-vnuchka-v-baby-cherevychky/
Прометей закутий,Есхіл,https://knigogo.com.ua/knigi/prometej-zakutyj/
Гаргантюа і Пантагрюель,Франсуа Рабле,https://knigogo.com.ua/knigi/gargantyua-i-pantagryuel/
Балада про схід і захід,Редьярд Кіплінг,https://knigogo.com.ua/knigi/balada-pro-shid-i-zahid/
Квіти зла,Шарль Бодлер,https://knigogo.com.ua/knigi/kvity-zla/
